"ID","Date","Year","Method_EN","Ti.1_So.2_Ha.3","Crop.type","Main.crop.or.cover.crop","Coordinates..center.of.the.field.","Country","Farm","geometry","Crop","type","Month"
327,"2024-05-14",2024,"Harrowing",1,"Sugar beet","Main crop","12.9651119075033,45.6308879256994","NL","Unifarm","MULTIPOLYGON (((12.962416 45.629603, 12.962257 45.629818, 12.96224 45.629842, 12.963601 45.630332, 12.966012 45.631203, 12.968001 45.631913, 12.96818 45.631671, 12.966193 45.63096, 12.963698 45.630059, 12.962416 45.629603)),((12.962225 45.629862, 12.962046 45.630108, 12.963121 45.63049, 12.965285 45.631268, 12.967807 45.632176, 12.967986 45.631933, 12.965997 45.631223, 12.963586 45.630352, 12.962225 45.629862)))","Summer crop",1,"May"
327,"2024-01-09",2024,"Cultivator",1,"Other","Cover crop","12.9651119075033,45.6308879256994","NL","Unifarm","MULTIPOLYGON (((12.962416 45.629603, 12.962257 45.629818, 12.96224 45.629842, 12.963601 45.630332, 12.966012 45.631203, 12.968001 45.631913, 12.96818 45.631671, 12.966193 45.63096, 12.963698 45.630059, 12.962416 45.629603)),((12.962225 45.629862, 12.962046 45.630108, 12.963121 45.63049, 12.965285 45.631268, 12.967807 45.632176, 12.967986 45.631933, 12.965997 45.631223, 12.963586 45.630352, 12.962225 45.629862)))","Cover crop",1,"January"
327,"2024-10-07",2024,"Cultivator",1,"Sugar beet","Main crop","12.9651119075033,45.6308879256994","NL","Unifarm","MULTIPOLYGON (((12.962416 45.629603, 12.962257 45.629818, 12.96224 45.629842, 12.963601 45.630332, 12.966012 45.631203, 12.968001 45.631913, 12.96818 45.631671, 12.966193 45.63096, 12.963698 45.630059, 12.962416 45.629603)),((12.962225 45.629862, 12.962046 45.630108, 12.963121 45.63049, 12.965285 45.631268, 12.967807 45.632176, 12.967986 45.631933, 12.965997 45.631223, 12.963586 45.630352, 12.962225 45.629862)))","Summer crop",1,"October"
327,"2024-10-17",2024,"Ploughing",1,"Other","Cover crop","12.9651119075033,45.6308879256994","NL","Unifarm","MULTIPOLYGON (((12.962416 45.629603, 12.962257 45.629818, 12.96224 45.629842, 12.963601 45.630332, 12.966012 45.631203, 12.968001 45.631913, 12.96818 45.631671, 12.966193 45.63096, 12.963698 45.630059, 12.962416 45.629603)),((12.962225 45.629862, 12.962046 45.630108, 12.963121 45.63049, 12.965285 45.631268, 12.967807 45.632176, 12.967986 45.631933, 12.965997 45.631223, 12.963586 45.630352, 12.962225 45.629862)))","Cover crop",1,"October"
327,"2022-10-27",2022,"Ploughing",1,"Sugar beet","Main crop","12.9651119075033,45.6308879256994","NL","Unifarm","MULTIPOLYGON (((12.962416 45.629603, 12.962257 45.629818, 12.96224 45.629842, 12.963601 45.630332, 12.966012 45.631203, 12.968001 45.631913, 12.96818 45.631671, 12.966193 45.63096, 12.963698 45.630059, 12.962416 45.629603)),((12.962225 45.629862, 12.962046 45.630108, 12.963121 45.63049, 12.965285 45.631268, 12.967807 45.632176, 12.967986 45.631933, 12.965997 45.631223, 12.963586 45.630352, 12.962225 45.629862)))","Summer crop",1,"October"
328,"2023-02-07",2023,"Harrowing",1,"Sugar beet","Main crop","12.9655028786314,45.6303646952527","NL","Unifarm","MULTIPOLYGON (((12.962806 45.629076, 12.962717 45.629196, 12.962633 45.62931, 12.964193 45.629871, 12.966238 45.630607, 12.968396 45.631378, 12.968502 45.631234, 12.968514 45.631217, 12.968567 45.631145, 12.966551 45.630419, 12.964125 45.62955, 12.962806 45.629076)),((12.962618 45.62933, 12.962431 45.629583, 12.963713 45.630039, 12.966208 45.63094, 12.968195 45.631651, 12.968381 45.631398, 12.966224 45.630627, 12.964178 45.629891, 12.962618 45.62933)))","Summer crop",1,"February"
328,"2023-04-12",2023,"Ploughing",1,"Sugar beet","Main crop","12.9655028786314,45.6303646952527","NL","Unifarm","MULTIPOLYGON (((12.962806 45.629076, 12.962717 45.629196, 12.962633 45.62931, 12.964193 45.629871, 12.966238 45.630607, 12.968396 45.631378, 12.968502 45.631234, 12.968514 45.631217, 12.968567 45.631145, 12.966551 45.630419, 12.964125 45.62955, 12.962806 45.629076)),((12.962618 45.62933, 12.962431 45.629583, 12.963713 45.630039, 12.966208 45.63094, 12.968195 45.631651, 12.968381 45.631398, 12.966224 45.630627, 12.964178 45.629891, 12.962618 45.62933)))","Summer crop",1,"April"
328,"2024-05-27",2024,"Harrowing",1,"Potatoes","Main crop","12.9573648327211,45.6318900045966","NL","Unifarm","MULTIPOLYGON (((12.955111 45.62994, 12.960605 45.631915, 12.960624 45.631882, 12.960624 45.631881, 12.960722 45.631724, 12.960762 45.631653, 12.955288 45.6297, 12.955111 45.62994)),((12.954902 45.630225, 12.954721 45.63047, 12.956543 45.631122, 12.960419 45.632516, 12.960452 45.63235, 12.960453 45.63235, 12.960479 45.632226, 12.956878 45.630932, 12.954902 45.630225)),((12.95396 45.6315, 12.95394 45.631526, 12.959983 45.633701, 12.960176 45.633445, 12.95412 45.631284, 12.95396 45.6315)),((12.953745 45.63179, 12.959783 45.633961, 12.959968 45.633721, 12.953926 45.631546, 12.953745 45.63179)))","Summer crop",1,"May"
328,"2024-11-07",2024,"Harrowing",1,"Potatoes","Main crop","12.9573648327211,45.6318900045966","NL","Unifarm","MULTIPOLYGON (((12.955111 45.62994, 12.960605 45.631915, 12.960624 45.631882, 12.960624 45.631881, 12.960722 45.631724, 12.960762 45.631653, 12.955288 45.6297, 12.955111 45.62994)),((12.954902 45.630225, 12.954721 45.63047, 12.956543 45.631122, 12.960419 45.632516, 12.960452 45.63235, 12.960453 45.63235, 12.960479 45.632226, 12.956878 45.630932, 12.954902 45.630225)),((12.95396 45.6315, 12.95394 45.631526, 12.959983 45.633701, 12.960176 45.633445, 12.95412 45.631284, 12.95396 45.6315)),((12.953745 45.63179, 12.959783 45.633961, 12.959968 45.633721, 12.953926 45.631546, 12.953745 45.63179)))","Summer crop",1,"November"
328,"2024-03-14",2024,"Ploughing",1,"Potatoes","Main crop","12.9573648327211,45.6318900045966","NL","Unifarm","MULTIPOLYGON (((12.955111 45.62994, 12.960605 45.631915, 12.960624 45.631882, 12.960624 45.631881, 12.960722 45.631724, 12.960762 45.631653, 12.955288 45.6297, 12.955111 45.62994)),((12.954902 45.630225, 12.954721 45.63047, 12.956543 45.631122, 12.960419 45.632516, 12.960452 45.63235, 12.960453 45.63235, 12.960479 45.632226, 12.956878 45.630932, 12.954902 45.630225)),((12.95396 45.6315, 12.95394 45.631526, 12.959983 45.633701, 12.960176 45.633445, 12.95412 45.631284, 12.95396 45.6315)),((12.953745 45.63179, 12.959783 45.633961, 12.959968 45.633721, 12.953926 45.631546, 12.953745 45.63179)))","Summer crop",1,"March"
329,"2023-07-24",2023,"Harrowing",1,"Winter wheat","Main crop","12.9573648327211,45.6318900045966","NL","Unifarm","MULTIPOLYGON (((12.955111 45.62994, 12.960605 45.631915, 12.960624 45.631882, 12.960624 45.631881, 12.960722 45.631724, 12.960762 45.631653, 12.955288 45.6297, 12.955111 45.62994)),((12.954902 45.630225, 12.954721 45.63047, 12.956543 45.631122, 12.960419 45.632516, 12.960452 45.63235, 12.960453 45.63235, 12.960479 45.632226, 12.956878 45.630932, 12.954902 45.630225)),((12.95396 45.6315, 12.95394 45.631526, 12.959983 45.633701, 12.960176 45.633445, 12.95412 45.631284, 12.95396 45.6315)),((12.953745 45.63179, 12.959783 45.633961, 12.959968 45.633721, 12.953926 45.631546, 12.953745 45.63179)))","Winter crop",1,"July"
329,"2024-06-26",2024,"Harrowing",1,"Corn","Main crop","12.9573648327211,45.6318900045966","NL","Unifarm","MULTIPOLYGON (((12.955111 45.62994, 12.960605 45.631915, 12.960624 45.631882, 12.960624 45.631881, 12.960722 45.631724, 12.960762 45.631653, 12.955288 45.6297, 12.955111 45.62994)),((12.954902 45.630225, 12.954721 45.63047, 12.956543 45.631122, 12.960419 45.632516, 12.960452 45.63235, 12.960453 45.63235, 12.960479 45.632226, 12.956878 45.630932, 12.954902 45.630225)),((12.95396 45.6315, 12.95394 45.631526, 12.959983 45.633701, 12.960176 45.633445, 12.95412 45.631284, 12.95396 45.6315)),((12.953745 45.63179, 12.959783 45.633961, 12.959968 45.633721, 12.953926 45.631546, 12.953745 45.63179)))","Summer crop",1,"June"
329,"2024-05-13",2024,"Ploughing",1,"Other","Cover crop","12.9573648327211,45.6318900045966","NL","Unifarm","MULTIPOLYGON (((12.955111 45.62994, 12.960605 45.631915, 12.960624 45.631882, 12.960624 45.631881, 12.960722 45.631724, 12.960762 45.631653, 12.955288 45.6297, 12.955111 45.62994)),((12.954902 45.630225, 12.954721 45.63047, 12.956543 45.631122, 12.960419 45.632516, 12.960452 45.63235, 12.960453 45.63235, 12.960479 45.632226, 12.956878 45.630932, 12.954902 45.630225)),((12.95396 45.6315, 12.95394 45.631526, 12.959983 45.633701, 12.960176 45.633445, 12.95412 45.631284, 12.95396 45.6315)),((12.953745 45.63179, 12.959783 45.633961, 12.959968 45.633721, 12.953926 45.631546, 12.953745 45.63179)))","Cover crop",1,"May"
330,"2023-07-24",2023,"Harrowing",1,"Winter wheat","Main crop","12.9573648327211,45.6318900045966","NL","Unifarm","MULTIPOLYGON (((12.955111 45.62994, 12.960605 45.631915, 12.960624 45.631882, 12.960624 45.631881, 12.960722 45.631724, 12.960762 45.631653, 12.955288 45.6297, 12.955111 45.62994)),((12.954902 45.630225, 12.954721 45.63047, 12.956543 45.631122, 12.960419 45.632516, 12.960452 45.63235, 12.960453 45.63235, 12.960479 45.632226, 12.956878 45.630932, 12.954902 45.630225)),((12.95396 45.6315, 12.95394 45.631526, 12.959983 45.633701, 12.960176 45.633445, 12.95412 45.631284, 12.95396 45.6315)),((12.953745 45.63179, 12.959783 45.633961, 12.959968 45.633721, 12.953926 45.631546, 12.953745 45.63179)))","Winter crop",1,"July"
330,"2024-05-13",2024,"Ploughing",1,"Other","Cover crop","12.9574595495092,45.6317303433057","NL","Unifarm","MULTIPOLYGON (((12.954917 45.630205, 12.958708 45.631564, 12.960487 45.632204, 12.960566 45.631984, 12.960567 45.631982, 12.960567 45.631981, 12.960593 45.631936, 12.955096 45.62996, 12.954917 45.630205)),((12.954707 45.63049, 12.954535 45.630724, 12.954526 45.630736, 12.960367 45.632829, 12.960408 45.632574, 12.960408 45.632573, 12.960415 45.632539, 12.956529 45.631142, 12.954707 45.63049)),((12.954329 45.631001, 12.960301 45.633134, 12.96031 45.63311, 12.960335 45.632998, 12.960361 45.632864, 12.960363 45.632853, 12.954512 45.630756, 12.954329 45.631001)),((12.954135 45.631264, 12.96019 45.633425, 12.960229 45.633369, 12.960299 45.633159, 12.954315 45.631021, 12.954135 45.631264)))","Cover crop",1,"May"
331,"2024-03-22",2024,"Cultivator",1,"Corn silage","Main crop","12.9574595495092,45.6317303433057","NL","Unifarm","MULTIPOLYGON (((12.954917 45.630205, 12.958708 45.631564, 12.960487 45.632204, 12.960566 45.631984, 12.960567 45.631982, 12.960567 45.631981, 12.960593 45.631936, 12.955096 45.62996, 12.954917 45.630205)),((12.954707 45.63049, 12.954535 45.630724, 12.954526 45.630736, 12.960367 45.632829, 12.960408 45.632574, 12.960408 45.632573, 12.960415 45.632539, 12.956529 45.631142, 12.954707 45.63049)),((12.954329 45.631001, 12.960301 45.633134, 12.96031 45.63311, 12.960335 45.632998, 12.960361 45.632864, 12.960363 45.632853, 12.954512 45.630756, 12.954329 45.631001)),((12.954135 45.631264, 12.96019 45.633425, 12.960229 45.633369, 12.960299 45.633159, 12.954315 45.631021, 12.954135 45.631264)))","Summer crop",1,"March"
331,"2024-08-29",2024,"Cultivator",1,"Corn silage","Main crop","12.9574595495092,45.6317303433057","NL","Unifarm","MULTIPOLYGON (((12.954917 45.630205, 12.958708 45.631564, 12.960487 45.632204, 12.960566 45.631984, 12.960567 45.631982, 12.960567 45.631981, 12.960593 45.631936, 12.955096 45.62996, 12.954917 45.630205)),((12.954707 45.63049, 12.954535 45.630724, 12.954526 45.630736, 12.960367 45.632829, 12.960408 45.632574, 12.960408 45.632573, 12.960415 45.632539, 12.956529 45.631142, 12.954707 45.63049)),((12.954329 45.631001, 12.960301 45.633134, 12.96031 45.63311, 12.960335 45.632998, 12.960361 45.632864, 12.960363 45.632853, 12.954512 45.630756, 12.954329 45.631001)),((12.954135 45.631264, 12.96019 45.633425, 12.960229 45.633369, 12.960299 45.633159, 12.954315 45.631021, 12.954135 45.631264)))","Summer crop",1,"August"
331,"2024-07-17",2024,"Harrowing",1,"Corn silage","Main crop","12.9574595495092,45.6317303433057","NL","Unifarm","MULTIPOLYGON (((12.954917 45.630205, 12.958708 45.631564, 12.960487 45.632204, 12.960566 45.631984, 12.960567 45.631982, 12.960567 45.631981, 12.960593 45.631936, 12.955096 45.62996, 12.954917 45.630205)),((12.954707 45.63049, 12.954535 45.630724, 12.954526 45.630736, 12.960367 45.632829, 12.960408 45.632574, 12.960408 45.632573, 12.960415 45.632539, 12.956529 45.631142, 12.954707 45.63049)),((12.954329 45.631001, 12.960301 45.633134, 12.96031 45.63311, 12.960335 45.632998, 12.960361 45.632864, 12.960363 45.632853, 12.954512 45.630756, 12.954329 45.631001)),((12.954135 45.631264, 12.96019 45.633425, 12.960229 45.633369, 12.960299 45.633159, 12.954315 45.631021, 12.954135 45.631264)))","Summer crop",1,"July"
331,"2023-05-17",2023,"Harrowing",1,"Corn silage","Main crop","12.9574595495092,45.6317303433057","NL","Unifarm","MULTIPOLYGON (((12.954917 45.630205, 12.958708 45.631564, 12.960487 45.632204, 12.960566 45.631984, 12.960567 45.631982, 12.960567 45.631981, 12.960593 45.631936, 12.955096 45.62996, 12.954917 45.630205)),((12.954707 45.63049, 12.954535 45.630724, 12.954526 45.630736, 12.960367 45.632829, 12.960408 45.632574, 12.960408 45.632573, 12.960415 45.632539, 12.956529 45.631142, 12.954707 45.63049)),((12.954329 45.631001, 12.960301 45.633134, 12.96031 45.63311, 12.960335 45.632998, 12.960361 45.632864, 12.960363 45.632853, 12.954512 45.630756, 12.954329 45.631001)),((12.954135 45.631264, 12.96019 45.633425, 12.960229 45.633369, 12.960299 45.633159, 12.954315 45.631021, 12.954135 45.631264)))","Summer crop",1,"May"
331,"2024-05-14",2024,"Ploughing",1,"Corn silage","Main crop","12.9574595495092,45.6317303433057","NL","Unifarm","MULTIPOLYGON (((12.954917 45.630205, 12.958708 45.631564, 12.960487 45.632204, 12.960566 45.631984, 12.960567 45.631982, 12.960567 45.631981, 12.960593 45.631936, 12.955096 45.62996, 12.954917 45.630205)),((12.954707 45.63049, 12.954535 45.630724, 12.954526 45.630736, 12.960367 45.632829, 12.960408 45.632574, 12.960408 45.632573, 12.960415 45.632539, 12.956529 45.631142, 12.954707 45.63049)),((12.954329 45.631001, 12.960301 45.633134, 12.96031 45.63311, 12.960335 45.632998, 12.960361 45.632864, 12.960363 45.632853, 12.954512 45.630756, 12.954329 45.631001)),((12.954135 45.631264, 12.96019 45.633425, 12.960229 45.633369, 12.960299 45.633159, 12.954315 45.631021, 12.954135 45.631264)))","Summer crop",1,"May"
332,"2023-07-24",2023,"Harrowing",1,"Winter wheat","Main crop","12.9650833925996,45.632684308257","NL","Unifarm","MULTIPOLYGON (((12.963044 45.63148, 12.963087 45.631611, 12.963141 45.631831, 12.965349 45.632625, 12.96703 45.63323, 12.967214 45.63298, 12.965103 45.632226, 12.963044 45.63148)),((12.963173 45.631966, 12.963295 45.632215, 12.966839 45.633488, 12.967015 45.63325, 12.965334 45.632645, 12.963147 45.631859, 12.963173 45.631966)),((12.963338 45.632303, 12.963499 45.632629, 12.966639 45.633759, 12.966825 45.633508, 12.96331 45.632245, 12.963338 45.632303)))","Winter crop",1,"July"
332,"2024-05-13",2024,"Ploughing",1,"Corn","Main crop","12.9650833925996,45.632684308257","NL","Unifarm","MULTIPOLYGON (((12.963044 45.63148, 12.963087 45.631611, 12.963141 45.631831, 12.965349 45.632625, 12.96703 45.63323, 12.967214 45.63298, 12.965103 45.632226, 12.963044 45.63148)),((12.963173 45.631966, 12.963295 45.632215, 12.966839 45.633488, 12.967015 45.63325, 12.965334 45.632645, 12.963147 45.631859, 12.963173 45.631966)),((12.963338 45.632303, 12.963499 45.632629, 12.966639 45.633759, 12.966825 45.633508, 12.96331 45.632245, 12.963338 45.632303)))","Summer crop",1,"May"
333,"2024-03-21",2024,"Cultivator",1,"Summer barley","Main crop","12.9650833925996,45.632684308257","NL","Unifarm","MULTIPOLYGON (((12.963044 45.63148, 12.963087 45.631611, 12.963141 45.631831, 12.965349 45.632625, 12.96703 45.63323, 12.967214 45.63298, 12.965103 45.632226, 12.963044 45.63148)),((12.963173 45.631966, 12.963295 45.632215, 12.966839 45.633488, 12.967015 45.63325, 12.965334 45.632645, 12.963147 45.631859, 12.963173 45.631966)),((12.963338 45.632303, 12.963499 45.632629, 12.966639 45.633759, 12.966825 45.633508, 12.96331 45.632245, 12.963338 45.632303)))","Summer crop",1,"March"
333,"2024-08-29",2024,"Cultivator",1,"Mixture","Cover crop","12.9650833925996,45.632684308257","NL","Unifarm","MULTIPOLYGON (((12.963044 45.63148, 12.963087 45.631611, 12.963141 45.631831, 12.965349 45.632625, 12.96703 45.63323, 12.967214 45.63298, 12.965103 45.632226, 12.963044 45.63148)),((12.963173 45.631966, 12.963295 45.632215, 12.966839 45.633488, 12.967015 45.63325, 12.965334 45.632645, 12.963147 45.631859, 12.963173 45.631966)),((12.963338 45.632303, 12.963499 45.632629, 12.966639 45.633759, 12.966825 45.633508, 12.96331 45.632245, 12.963338 45.632303)))","Cover crop",1,"August"
333,"2024-07-17",2024,"Harrowing",1,"Summer barley","Main crop","12.9651874352204,45.6309403509096","NL","Unifarm","MULTIPOLYGON (((12.962821 45.629057, 12.96414 45.62953, 12.966566 45.630399, 12.968582 45.631125, 12.96876 45.630884, 12.966723 45.630145, 12.964331 45.629287, 12.963004 45.628809, 12.962821 45.629057)),((12.96196 45.630226, 12.961853 45.630375, 12.962763 45.630702, 12.962768 45.630687, 12.962792 45.630626, 12.962825 45.630545, 12.962892 45.630433, 12.962032 45.630128, 12.96196 45.630226)),((12.96325 45.630876, 12.963251 45.630876, 12.965897 45.631825, 12.967612 45.632441, 12.967792 45.632196, 12.96527 45.631288, 12.963399 45.630615, 12.96325 45.630876)),((12.9632 45.630965, 12.963167 45.631043, 12.963029 45.631005, 12.962864 45.630953, 12.962764 45.630915, 12.962705 45.630899, 12.962751 45.630743, 12.962728 45.630734, 12.96185 45.630419, 12.961827 45.630411, 12.961764 45.630499, 12.961691 45.630646, 12.963012 45.631123, 12.965317 45.631948, 12.967418 45.632704, 12.967597 45.632461, 12.965883 45.631845, 12.963238 45.630897, 12.9632 45.630965)))","Summer crop",1,"July"
333,"2024-05-14",2024,"Ploughing",1,"Summer barley","Main crop","12.9651874352204,45.6309403509096","NL","Unifarm","MULTIPOLYGON (((12.962821 45.629057, 12.96414 45.62953, 12.966566 45.630399, 12.968582 45.631125, 12.96876 45.630884, 12.966723 45.630145, 12.964331 45.629287, 12.963004 45.628809, 12.962821 45.629057)),((12.96196 45.630226, 12.961853 45.630375, 12.962763 45.630702, 12.962768 45.630687, 12.962792 45.630626, 12.962825 45.630545, 12.962892 45.630433, 12.962032 45.630128, 12.96196 45.630226)),((12.96325 45.630876, 12.963251 45.630876, 12.965897 45.631825, 12.967612 45.632441, 12.967792 45.632196, 12.96527 45.631288, 12.963399 45.630615, 12.96325 45.630876)),((12.9632 45.630965, 12.963167 45.631043, 12.963029 45.631005, 12.962864 45.630953, 12.962764 45.630915, 12.962705 45.630899, 12.962751 45.630743, 12.962728 45.630734, 12.96185 45.630419, 12.961827 45.630411, 12.961764 45.630499, 12.961691 45.630646, 12.963012 45.631123, 12.965317 45.631948, 12.967418 45.632704, 12.967597 45.632461, 12.965883 45.631845, 12.963238 45.630897, 12.9632 45.630965)))","Summer crop",1,"May"
334,"2024-03-21",2024,"Cultivator",1,"Summer barley","Main crop","12.9651874352204,45.6309403509096","NL","Unifarm","MULTIPOLYGON (((12.962821 45.629057, 12.96414 45.62953, 12.966566 45.630399, 12.968582 45.631125, 12.96876 45.630884, 12.966723 45.630145, 12.964331 45.629287, 12.963004 45.628809, 12.962821 45.629057)),((12.96196 45.630226, 12.961853 45.630375, 12.962763 45.630702, 12.962768 45.630687, 12.962792 45.630626, 12.962825 45.630545, 12.962892 45.630433, 12.962032 45.630128, 12.96196 45.630226)),((12.96325 45.630876, 12.963251 45.630876, 12.965897 45.631825, 12.967612 45.632441, 12.967792 45.632196, 12.96527 45.631288, 12.963399 45.630615, 12.96325 45.630876)),((12.9632 45.630965, 12.963167 45.631043, 12.963029 45.631005, 12.962864 45.630953, 12.962764 45.630915, 12.962705 45.630899, 12.962751 45.630743, 12.962728 45.630734, 12.96185 45.630419, 12.961827 45.630411, 12.961764 45.630499, 12.961691 45.630646, 12.963012 45.631123, 12.965317 45.631948, 12.967418 45.632704, 12.967597 45.632461, 12.965883 45.631845, 12.963238 45.630897, 12.9632 45.630965)))","Summer crop",1,"March"
